reporting_period,registrant_cik,registrant_name,series_name,series_id,series_category_name,class_name,class_id,investment_advisor,class_ticker_symbol,sub_advisor
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Federal Instruments Fund,S000051190,Exempt Government,Select Shares,C000161179,"Goldman Sachs Asset Management, L.P.",FIJXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Federal Instruments Fund,S000051190,Exempt Government,Capital Shares,C000161180,"Goldman Sachs Asset Management, L.P.",FIKXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Federal Instruments Fund,S000051190,Exempt Government,Premier Shares,C000161181,"Goldman Sachs Asset Management, L.P.",FIQXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Federal Instruments Fund,S000051190,Exempt Government,Cash Management Shares,C000161786,"Goldman Sachs Asset Management, L.P.",FIWXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Class I Shares,C000161182,"Goldman Sachs Asset Management, L.P.",FMJXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Class A Shares,C000166000,"Goldman Sachs Asset Management, L.P.",FMEXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Class C Shares,C000166001,"Goldman Sachs Asset Management, L.P.",FMGXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Administration Shares,C000166002,"Goldman Sachs Asset Management, L.P.",FMKXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Cash Management Shares,C000172501,"Goldman Sachs Asset Management, L.P.",FHMXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Resource Shares,C000172502,"Goldman Sachs Asset Management, L.P.",FHRXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Investor Money Market Fund,S000051191,Prime,Service Shares,C000172503,"Goldman Sachs Asset Management, L.P.",FHSXX,
30-Sep-17,747576,Legg Mason Partners Money Market Trust,Western Asset Prime Obligations Money Market Fund,S000052041,Prime,Class A,C000163761,Legg Mason Partners Fund Advisor LLC,,Western Asset Management Company
30-Sep-17,,,UBS Prime Reserves Fund,S000052306,Prime,UBS Prime Reserves Fund,C000164452,,UPRXX,
30-Sep-17,,,UBS Prime Preferred Fund,S000052307,Prime,UBS Prime Preferred Fund,C000164453,,UPPXX,
30-Sep-17,,,UBS Prime Investor Fund,S000052308,Prime,UBS Prime Investor Fund,C000164454,,UPIXX,
30-Sep-17,857156,CHARLES SCHWAB FAMILY OF FUNDS,Schwab Variable Share Price Money Fund,S000052458,Prime,Ultra Shares,C000164902,"Charles Schwab Investment Management, Inc.",SVUXX,
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class A Shares,C000166400,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class B Shares,C000166401,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class C Shares,C000166402,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class G Shares,C000166403,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class I Shares,C000166404,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class M Shares,C000166405,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class P Shares,C000166406,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class R Shares,C000166407,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,932101,Putnam Investment Funds,Putnam Government Money Market Fund,S000052894,Exempt Government,Class T Shares,C000166408,"Putnam Investment Management, LLC",,Putnam Investment Limited
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Institutional Shares,C000166912,"Goldman Sachs Asset Management, L.P.",FGFXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Administration Shares,C000166913,"Goldman Sachs Asset Management, L.P.",FAEXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Capital Shares,C000166914,"Goldman Sachs Asset Management, L.P.",FAHXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Preferred Shares,C000166915,"Goldman Sachs Asset Management, L.P.",FAJXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Resource Shares,C000166916,"Goldman Sachs Asset Management, L.P.",FAKXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Select Shares,C000166917,"Goldman Sachs Asset Management, L.P.",FALXX,
30-Sep-17,822977,GOLDMAN SACHS TRUST,Goldman Sachs Financial Square Tax-Exempt Money Market Fund,S000053050,Other Tax Exempt,Service Shares,C000166918,"Goldman Sachs Asset Management, L.P.",FANXX,
30-Sep-17,,,UBS Select Government Institutional Fund,S000053131,Exempt Government,UBS Select Government Institutional Fund,C000167199,,SEGXX,
30-Sep-17,,,UBS Select Government Preferred Fund,S000053132,Exempt Government,UBS Select Government Preferred Fund,C000167200,,SGPXX,
30-Sep-17,,,UBS Select Government Capital Fund,S000053133,Exempt Government,UBS Select Government Capital Fund,C000167201,,SGKXX,
30-Sep-17,,,UBS RMA Government Money Market Fund,S000053134,Exempt Government,UBS RMA Government Money Market Fund,C000167202,,RMGXX,
30-Sep-17,,,UBS Select Government Investor Fund,S000053135,Exempt Government,UBS Select Government Investor Fund,C000167203,,SGEXX,
30-Sep-17,1403166,Master Trust,Prime CNAV Master Fund,S000053209,Prime,Prime CNAV Master Fund,C000167359,"UBS ASSET MANAGEMENT (AMERICAS), INC.",,
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Fidelity Series Government Money Market Fund,C000168450,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGNXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Fidelity Series Government Money Market Fund,C000168450,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGNXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Fidelity Series Government Money Market Fund,C000168450,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGNXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Fidelity Series Government Money Market Fund,C000168450,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FGNXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Class F,C000168451,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FFGXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Class F,C000168451,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FFGXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Class F,C000168451,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FFGXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,35315,Fidelity Salem Street Trust: Fidelity Series Government Money Market Fund,Fidelity Series Government Money Market Fund,S000053607,Exempt Government,Class F,C000168451,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FFGXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
30-Sep-17,356134,First American Funds Inc,First American Retail Prime Obligations Fund,S000053753,Prime,Class A,C000168959,"U.S. Bancorp Asset Management, Inc.",FAPXX,
30-Sep-17,356134,First American Funds Inc,First American Retail Prime Obligations Fund,S000053753,Prime,Class T,C000168961,"U.S. Bancorp Asset Management, Inc.",FEIXX,
30-Sep-17,356134,First American Funds Inc,First American Retail Prime Obligations Fund,S000053753,Prime,Class Y,C000168962,"U.S. Bancorp Asset Management, Inc.",FYRXX,
30-Sep-17,356134,First American Funds Inc,First American Retail Prime Obligations Fund,S000053753,Prime,Class Z,C000168963,"U.S. Bancorp Asset Management, Inc.",FZRXX,
30-Sep-17,356134,First American Funds Inc,First American Retail Prime Obligations Fund,S000053753,Prime,Class V,C000168964,"U.S. Bancorp Asset Management, Inc.",FPUXX,
30-Sep-17,356134,First American Funds Inc,First American Retail Prime Obligations Fund,S000053753,Prime,Class X,C000173318,"U.S. Bancorp Asset Management, Inc.",FXRXX,
30-Sep-17,857156,The Charles Schwab Family of Funds,Schwab Retirement Government Money Fund,S000053802,Exempt Government,Schwab Retirement Government Money Fund,C000169257,"Charles Schwab Investment Management, Inc.",SNRXX,
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class I,C000170006,Fidelity Management & Research Company (FMR),FDPXX,FMR Investment Management (U.K.) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class I,C000170006,Fidelity Management & Research Company (FMR),FDPXX,"Fidelity Investments Money Management, Inc."
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class I,C000170006,Fidelity Management & Research Company (FMR),FDPXX,Fidelity Management & Research (Hong Kong) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class I,C000170006,Fidelity Management & Research Company (FMR),FDPXX,Fidelity Management & Research (Japan) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class II,C000170007,Fidelity Management & Research Company (FMR),FEPXX,FMR Investment Management (U.K.) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class II,C000170007,Fidelity Management & Research Company (FMR),FEPXX,"Fidelity Investments Money Management, Inc."
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class II,C000170007,Fidelity Management & Research Company (FMR),FEPXX,Fidelity Management & Research (Hong Kong) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class II,C000170007,Fidelity Management & Research Company (FMR),FEPXX,Fidelity Management & Research (Japan) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class III,C000170008,Fidelity Management & Research Company (FMR),FFPXX,FMR Investment Management (U.K.) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class III,C000170008,Fidelity Management & Research Company (FMR),FFPXX,"Fidelity Investments Money Management, Inc."
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class III,C000170008,Fidelity Management & Research Company (FMR),FFPXX,Fidelity Management & Research (Hong Kong) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Class III,C000170008,Fidelity Management & Research Company (FMR),FFPXX,Fidelity Management & Research (Japan) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Select Class,C000170009,Fidelity Management & Research Company (FMR),FGPXX,FMR Investment Management (U.K.) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Select Class,C000170009,Fidelity Management & Research Company (FMR),FGPXX,"Fidelity Investments Money Management, Inc."
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Select Class,C000170009,Fidelity Management & Research Company (FMR),FGPXX,Fidelity Management & Research (Hong Kong) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Select Class,C000170009,Fidelity Management & Research Company (FMR),FGPXX,Fidelity Management & Research (Japan) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Institutional Class,C000170010,Fidelity Management & Research Company (FMR),FHPXX,FMR Investment Management (U.K.) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Institutional Class,C000170010,Fidelity Management & Research Company (FMR),FHPXX,"Fidelity Investments Money Management, Inc."
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Institutional Class,C000170010,Fidelity Management & Research Company (FMR),FHPXX,Fidelity Management & Research (Hong Kong) Limited
30-Sep-17,356173,Fidelity Colchester Street Trust: Prime Reserves Portfolio,Prime Reserves Portfolio,S000054090,Prime,Institutional Class,C000170010,Fidelity Management & Research Company (FMR),FHPXX,Fidelity Management & Research (Japan) Limited
30-Sep-17,889366,BMO Funds,BMO Institutional Prime Money Market Fund,S000054108,Prime,Class Y,C000170074,BMO ASSET MANAGEMENT CORPORATION,BYFXX,
30-Sep-17,889366,BMO Funds,BMO Institutional Prime Money Market Fund,S000054108,Prime,Premier Class,C000170075,BMO ASSET MANAGEMENT CORPORATION,BPFXX,
30-Sep-17,1403166,UBS Master Trust,Government Master Fund,S000054189,Exempt Government,Government Master Fund,C000170250,"UBS ASSET MANAGEMENT (AMERICAS), INC.",,
30-Sep-17,1169187,"T. Rowe Price Institutional Income Funds, Inc.",T. Rowe Price Institutional Cash Reserves Fund,S000054621,Prime,T. Rowe Price Institutional Cash Reserves Fund,C000171514,"T. Rowe Price Associates, Inc.",ICFXX,
30-Sep-17,702435,Meeder Funds,Meeder Institutional Prime Money Market Fund,S000055222,Prime,Meeder Institutional Prime Money Market Fund,C000173654,"Meeder Asset Management, Inc.",FLPXX,
30-Sep-17,1099692,Prudential Investment Portfolios 2 - Prudential Institutional Money Market Fund,Prudential Institutional Money Market Fund,S000055237,Prime,Prudential Institutional Money Market Fund,C000173696,PGIM INVESTMENTS LLC,,"PGIM, Inc."
30-Sep-17,1060517,UBS Money Series,Limited Purpose Cash Investment Fund,S000056215,Prime,Limited Purpose Cash Investment Fund,C000176976,"UBS ASSET MANAGEMENT (AMERICAS), INC.",,
30-Sep-17,917286,Fidelity Hereford Street Trust: Fidelity Flex Government Money Market Fund,Fidelity Flex Government Money Market Fund,S000056367,Exempt Government,Fidelity Flex Government Money Market Fund,C000177594,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FLGXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
30-Sep-17,917286,Fidelity Hereford Street Trust: Fidelity Flex Government Money Market Fund,Fidelity Flex Government Money Market Fund,S000056367,Exempt Government,Fidelity Flex Government Money Market Fund,C000177594,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FLGXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
30-Sep-17,917286,Fidelity Hereford Street Trust: Fidelity Flex Government Money Market Fund,Fidelity Flex Government Money Market Fund,S000056367,Exempt Government,Fidelity Flex Government Money Market Fund,C000177594,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FLGXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
30-Sep-17,917286,Fidelity Hereford Street Trust: Fidelity Flex Government Money Market Fund,Fidelity Flex Government Money Market Fund,S000056367,Exempt Government,Fidelity Flex Government Money Market Fund,C000177594,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FLGXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
